"","collection_no","collection_name","accepted_name","identified_rank","family","genus","formation","member","cells.1","Camp_out_0.5","DEM_0.5","LANDCVI_selected_0.5","MGVF_0.5","SLOPE_0.5","WC_Prec_0.5","WC_Temp_0.5","cells.2","CampPrecip_0.5","CampTemp_0.5","colls_per_cell"
"104",67881,"Hilda #1, South Saskatchewan River","Hadrosauridae","family","Hadrosauridae","","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"105",67882,"Hilda #2, South Saskatchewan River","Ceratopsidae","family","Ceratopsidae","","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"106",67882,"Hilda #2, South Saskatchewan River","Ankylosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"107",67883,"Hilda #3, South Saskatchewan River","Aves","class","","","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"108",67881,"Hilda #1, South Saskatchewan River","Troodon","genus","Troodontidae","Troodon","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"109",67881,"Hilda #1, South Saskatchewan River","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"110",67881,"Hilda #1, South Saskatchewan River","Aves","class","","","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"111",67883,"Hilda #3, South Saskatchewan River","Hadrosauridae","family","Hadrosauridae","","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"112",67882,"Hilda #2, South Saskatchewan River","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"113",155221,"Hilda, South Saskatchewan River (RTMP)","Anodontosaurus inceptus","species","Ankylosauridae","Anodontosaurus","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"114",67881,"Hilda #1, South Saskatchewan River","Paronychodon","genus","NO_FAMILY_SPECIFIED","Paronychodon","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"115",67881,"Hilda #1, South Saskatchewan River","Saurornitholestes","genus","Dromaeosauridae","Saurornitholestes","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"116",67881,"Hilda #1, South Saskatchewan River","Ankylosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"117",155220,"near Hilda #1, South Saskatchewan River","Platypelta coombsi","species","Ankylosauridae","Platypelta","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"118",67881,"Hilda #1, South Saskatchewan River","Ceratopsidae","family","Ceratopsidae","","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"119",67883,"Hilda #3, South Saskatchewan River","Paronychodon","genus","NO_FAMILY_SPECIFIED","Paronychodon","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"120",67883,"Hilda #3, South Saskatchewan River","Saurornitholestes","genus","Dromaeosauridae","Saurornitholestes","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"121",67883,"Hilda #3, South Saskatchewan River","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Dinosaur Park","",7228,1,753.222900390625,1465.99438476562,86.25,0.0538195222616196,26.3142414093018,3.33935189247131,41273,1.4862215721223e-05,275.426513671875,5
"122",47784,"One Tree Creek, RTMP BB 108","Hadrosauridae","family","Hadrosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"123",47812,"Overlook Site, RTMP BB 118","Ankylosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"124",47812,"Overlook Site, RTMP BB 118","Baenidae","family","Baenidae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"125",47812,"Overlook Site, RTMP BB 118","Trionychinae","unranked clade","Trionychidae","NO_GENUS_SPECIFIED","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"126",47812,"Overlook Site, RTMP BB 118","Mammalia","class","","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"127",47812,"Overlook Site, RTMP BB 118","Opisthotriton kayi","species","Batrachosauroididae","Opisthotriton","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"128",47812,"Overlook Site, RTMP BB 118","Saurornitholestes langstoni","species","Dromaeosauridae","Saurornitholestes","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"129",47784,"One Tree Creek, RTMP BB 108","Chelydridae","unranked clade","Chelydridae","NO_GENUS_SPECIFIED","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"130",45262,"Sid's Site, RTMP BB 51","Mammalia","class","","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"131",45262,"Sid's Site, RTMP BB 51","Opisthotriton kayi","species","Batrachosauroididae","Opisthotriton","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"132",47812,"Overlook Site, RTMP BB 118","Anura","order","","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"133",47784,"One Tree Creek, RTMP BB 108","Leidyosuchus canadensis","species","NO_FAMILY_SPECIFIED","Leidyosuchus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"134",47812,"Overlook Site, RTMP BB 118","Ceratopsidae","family","Ceratopsidae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"135",47812,"Overlook Site, RTMP BB 118","Hadrosauridae","family","Hadrosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"136",191269,"right bank, Sand Creek (125 ft level) [AMNH]","Ceratopsia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Oldman","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"137",47812,"Overlook Site, RTMP BB 118","Lacertilia","suborder","","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"138",47812,"Overlook Site, RTMP BB 118","Leidyosuchus canadensis","species","NO_FAMILY_SPECIFIED","Leidyosuchus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"139",47784,"One Tree Creek, RTMP BB 108","Anura","order","","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"140",47784,"One Tree Creek, RTMP BB 108","Baenidae","family","Baenidae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"141",47784,"One Tree Creek, RTMP BB 108","Ceratopsidae","family","Ceratopsidae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"142",47784,"One Tree Creek, RTMP BB 108","Champsosaurus natator","species","NO_FAMILY_SPECIFIED","Champsosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"143",47812,"Overlook Site, RTMP BB 118","Dromaeosaurus albertensis","species","Dromaeosauridae","Dromaeosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"144",45730,"RTMP Quarry 37, Berry Creek","Chasmosaurus belli","species","Ceratopsidae","Chasmosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"145",47784,"One Tree Creek, RTMP BB 108","Lacertilia","suborder","","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"146",58949,"RTMP Quarry 39, Onetree Creek","Lambeosaurinae","subfamily","Hadrosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"147",46317,"RTMP Quarry 40, Steveville (ROM)","Corythosaurus casuarius","species","Hadrosauridae","Corythosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"148",47812,"Overlook Site, RTMP BB 118","Champsosaurus natator","species","NO_FAMILY_SPECIFIED","Champsosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"149",191266,"right bank, mouth of Sand Creek (50 ft level) [AMNH]","Ceratopsia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Oldman","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"150",47794,"New Campsite Locality, RTMP BB 100","Hadrosauridae","family","Hadrosauridae","","Oldman","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"151",58953,"RTMP Quarry 46, Steveville","Prosaurolophus","genus","Hadrosauridae","Prosaurolophus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"152",189515,"RTMP Quarry 47, Steveville","Champsosaurus natator","species","NO_FAMILY_SPECIFIED","Champsosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41988,1.43760107675917e-05,276.61083984375,213
"153",11893,"RTMP Quarry 48, Steveville (UA)","Gorgosaurus libratus","species","Tyrannosauridae","Gorgosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"154",58954,"RTMP Quarry 49, 6 miles north of Denhart","Chasmosaurus belli","species","Ceratopsidae","Chasmosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"155",58760,"RTMP Quarry 5, Little Sandhill Creek","Corythosaurus","genus","Hadrosauridae","Corythosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"156",47812,"Overlook Site, RTMP BB 118","Scapherpeton tectum","species","Scapherpetontidae","Scapherpeton","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"157",47812,"Overlook Site, RTMP BB 118","Troodon formosus","species","Troodontidae","Troodon","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"158",58948,"RTMP Quarry 38, Onetree Creek","Lambeosaurinae","subfamily","Hadrosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"159",45262,"Sid's Site, RTMP BB 51","Paronychodon","genus","NO_FAMILY_SPECIFIED","Paronychodon","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"160",45262,"Sid's Site, RTMP BB 51","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"161",58951,"RTMP Quarry 43, Little Sandhill Creek","Panoplosaurus mirus","species","Nodosauridae","Panoplosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"162",45262,"Sid's Site, RTMP BB 51","Ankylosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"163",45262,"Sid's Site, RTMP BB 51","Baenidae","family","Baenidae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"164",45262,"Sid's Site, RTMP BB 51","Champsosaurus natator","species","NO_FAMILY_SPECIFIED","Champsosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"165",45262,"Sid's Site, RTMP BB 51","Chelydridae","unranked clade","Chelydridae","NO_GENUS_SPECIFIED","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"166",45262,"Sid's Site, RTMP BB 51","Dromaeosauridae","family","Dromaeosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"167",45262,"Sid's Site, RTMP BB 51","Hadrosauridae","family","Hadrosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"168",45262,"Sid's Site, RTMP BB 51","Lacertilia","suborder","","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"169",45262,"Sid's Site, RTMP BB 51","Leidyosuchus canadensis","species","NO_FAMILY_SPECIFIED","Leidyosuchus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"170",22698,"RTMP BB 104","Lacertilia","suborder","","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
