"","collection_no","formation","occurrence_no","record_type","reid_no","flags","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc2","protected","stratgroup","member","stratscale","zone","localsection","localbed","localorder","regionalsection","regionalbed","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","formation3","stratgroup4","member5","lithdescript6","lithology17","lithadj18","lithification19","minor_lithology110","fossilsfrom111","lithology212","lithadj213","lithification214","minor_lithology215","fossilsfrom216","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","old_max_ma","old_min_ma","id","n_bins","bin_assignment","bin_midpoint","overlap_percentage","Target","plng","plat","cells","layer","data.lng","data.lat","Coll_count"
"1172",75840,"Wahweap",706635,"occ",NA,"","cf. Iugomortiferum sp.","genus",39942,"","Iugomortiferum",NA,"genus",39942,"Early Campanian","",81,76.5,"Cifelli",1990,1206,"Chordata","Mammalia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iugomortiferum",NA,NA,1,"specimens",-111.349998,37.599998,"MNA V4539; ""unnamed species""","Wahweap Formation, OMNH V11",NA,"LS2, MNA 456-2","US","Utah","Garfield and Kane","based on political unit","1","small collection","Kaiparowits Plateau","gp_mid",-74.05,48.67,"101","US","FED","","","bed","","Kaiparowits","7","bottom to top","",NA,"","said to be early Campanian","","","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","bulk,sieve,field collection","","","","130 kg","","","","most mammals from V11 (near Henrieville, Garfield County) and V8 (Garfield County); V2 is near Death Ridge, Garfield County; UMNH VP Locality 77 is mentioned by Eaton 1999a and is in Bryce Canyon National Park\r\nsee also Eaton et al. 1999\r\nmarsupials of Cifelli 1990b replace the following: Alphadon sp. forms ""A,"" ""B,"" and ""C""; two additional peradectids ""A"" and ""B""; Stagodontidae indet.","terrestrial",NA,"actively mobile","","","omnivore","viviparous","","","phosphatic","","",NA,"Wahweap","","","","","","","","","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","R. L. Cifelli. 1990. Cretaceous mammals from southern Utah. II. Marsupials and marsupial-like mammals from the Wahweap Formation (early Campanian). Journal of Vertebrate Paleontology 10(3):320-331",83.5,70.6,8571,2,"SC.4",80.75,68.89,NA,-81.6358,45.2906,11708,1,-111.349998,37.599998,"Non-singleton"
"1173",75840,"Wahweap",706648,"occ",NA,"","Paranyctoides sp. A informal","genus",40347,"obsolete variant of","Paranyctoides",NA,"genus",40347,"Early Campanian","",81,76.5,"Cifelli",1990,1208,"Chordata","Mammalia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Paranyctoides",NA,NA,1,"specimens",-111.349998,37.599998,"OMNH 21983; = Wahweap species A","Wahweap Formation, OMNH V11",NA,"LS2, MNA 456-2","US","Utah","Garfield and Kane","based on political unit","1","small collection","Kaiparowits Plateau","gp_mid",-74.05,48.67,"101","US","FED","","","bed","","Kaiparowits","7","bottom to top","",NA,"","said to be early Campanian","","","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","bulk,sieve,field collection","","","","130 kg","","","","most mammals from V11 (near Henrieville, Garfield County) and V8 (Garfield County); V2 is near Death Ridge, Garfield County; UMNH VP Locality 77 is mentioned by Eaton 1999a and is in Bryce Canyon National Park\r\nsee also Eaton et al. 1999\r\nmarsupials of Cifelli 1990b replace the following: Alphadon sp. forms ""A,"" ""B,"" and ""C""; two additional peradectids ""A"" and ""B""; Stagodontidae indet.","terrestrial",NA,"actively mobile","scansorial","","insectivore","viviparous","","","phosphatic","","",NA,"Wahweap","","","","","","","","","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","R. L. Cifelli. 1990. Cretaceous mammals from southern Utah. IV. Eutherian mammals from the Wahweap (Aquilean) and Kaiparowits (Judithian) Formations. Journal of Vertebrate Paleontology 10(3):346-360",83.5,70.6,8568,2,"SC.4",80.75,68.89,NA,-81.6358,45.2906,11708,1,-111.349998,37.599998,"Non-singleton"
"1174",75840,"Wahweap",706649,"occ",NA,"","Paranyctoides sp. B informal","genus",40347,"obsolete variant of","Paranyctoides",NA,"genus",40347,"Early Campanian","",81,76.5,"Cifelli",1990,1208,"Chordata","Mammalia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Paranyctoides",NA,NA,2,"specimens",-111.349998,37.599998,"MNA V4544, V4550; = Wahweap species B","Wahweap Formation, OMNH V11",NA,"LS2, MNA 456-2","US","Utah","Garfield and Kane","based on political unit","1","small collection","Kaiparowits Plateau","gp_mid",-74.05,48.67,"101","US","FED","","","bed","","Kaiparowits","7","bottom to top","",NA,"","said to be early Campanian","","","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","bulk,sieve,field collection","","","","130 kg","","","","most mammals from V11 (near Henrieville, Garfield County) and V8 (Garfield County); V2 is near Death Ridge, Garfield County; UMNH VP Locality 77 is mentioned by Eaton 1999a and is in Bryce Canyon National Park\r\nsee also Eaton et al. 1999\r\nmarsupials of Cifelli 1990b replace the following: Alphadon sp. forms ""A,"" ""B,"" and ""C""; two additional peradectids ""A"" and ""B""; Stagodontidae indet.","terrestrial",NA,"actively mobile","scansorial","","insectivore","viviparous","","","phosphatic","","",NA,"Wahweap","","","","","","","","","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","R. L. Cifelli. 1990. Cretaceous mammals from southern Utah. IV. Eutherian mammals from the Wahweap (Aquilean) and Kaiparowits (Judithian) Formations. Journal of Vertebrate Paleontology 10(3):346-360",83.5,70.6,8596,2,"SC.4",80.75,68.89,NA,-81.6358,45.2906,11708,1,-111.349998,37.599998,"Non-singleton"
"1175",75840,"Wahweap",706632,"occ",NA,"","Protalphadon crebreforme","species",50930,"recombined as","Varalphadon crebreforme",NA,"species",50930,"Early Campanian","",81,76.5,"Cifelli",1990,1206,"Chordata","Mammalia","NO_ORDER_SPECIFIED","Alphadontidae","Varalphadon",NA,NA,1,"specimens",-111.349998,37.599998,"MNA V4561","Wahweap Formation, OMNH V11",NA,"LS2, MNA 456-2","US","Utah","Garfield and Kane","based on political unit","1","small collection","Kaiparowits Plateau","gp_mid",-74.05,48.67,"101","US","FED","","","bed","","Kaiparowits","7","bottom to top","",NA,"","said to be early Campanian","","","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","bulk,sieve,field collection","","","","130 kg","","","","most mammals from V11 (near Henrieville, Garfield County) and V8 (Garfield County); V2 is near Death Ridge, Garfield County; UMNH VP Locality 77 is mentioned by Eaton 1999a and is in Bryce Canyon National Park\r\nsee also Eaton et al. 1999\r\nmarsupials of Cifelli 1990b replace the following: Alphadon sp. forms ""A,"" ""B,"" and ""C""; two additional peradectids ""A"" and ""B""; Stagodontidae indet.","terrestrial",NA,"actively mobile","","","omnivore","viviparous","","","phosphatic","","",NA,"Wahweap","","","","","","","","","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","R. L. Cifelli. 1990. Cretaceous mammals from southern Utah. II. Marsupials and marsupial-like mammals from the Wahweap Formation (early Campanian). Journal of Vertebrate Paleontology 10(3):320-331",83.5,70.6,8545,2,"SC.4",80.75,68.89,NA,-81.6358,45.2906,11708,1,-111.349998,37.599998,"Non-singleton"
"1176",75840,"Wahweap",706652,"occ",NA,"","Symmetrodontoides foxi","species",51938,"","Symmetrodontoides foxi",NA,"species",51938,"Early Campanian","",81,76.5,"Cifelli and Gordon",1999,1220,"Chordata","Mammalia","NO_ORDER_SPECIFIED","Spalacotheriidae","Symmetrodontoides",NA,NA,2,"specimens",-111.349998,37.599998,"OMNH 20135, MNA V4653","Wahweap Formation, OMNH V11",NA,"LS2, MNA 456-2","US","Utah","Garfield and Kane","based on political unit","1","small collection","Kaiparowits Plateau","gp_mid",-74.05,48.67,"101","US","FED","","","bed","","Kaiparowits","7","bottom to top","",NA,"","said to be early Campanian","","","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","bulk,sieve,field collection","","","","130 kg","","","","most mammals from V11 (near Henrieville, Garfield County) and V8 (Garfield County); V2 is near Death Ridge, Garfield County; UMNH VP Locality 77 is mentioned by Eaton 1999a and is in Bryce Canyon National Park\r\nsee also Eaton et al. 1999\r\nmarsupials of Cifelli 1990b replace the following: Alphadon sp. forms ""A,"" ""B,"" and ""C""; two additional peradectids ""A"" and ""B""; Stagodontidae indet.","terrestrial",NA,"actively mobile","","","insectivore","","","","phosphatic","","",NA,"Wahweap","","","","","","","","","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","R. L. Cifelli and C. L. Gordon. 1999. Symmetrodonts from the Late Cretaceous of southern Utah and distribution of archaic mammals in the Cretaceous of North America. Brigham Young University Geology Studies 44:1-15",83.5,70.6,8497,2,"SC.4",80.75,68.89,NA,-81.6358,45.2906,11708,1,-111.349998,37.599998,"Non-singleton"
"1177",75845,"Wahweap",1069399,"occ",NA,"","Albanerpetontidae indet.","family",63053,"","Albanerpetontidae",NA,"family",63053,"Early Campanian","",81,76.5,"Gardner",2000,42675,"Chordata","Osteichthyes","Temnospondyli","Albanerpetontidae","",NA,NA,3,"specimens",-111.349998,37.599998,"OMNH 23658, 23625, 23638","Wahweap Formation, OMNH V16",NA,"","US","Utah","Garfield and Kane","based on political unit","1","small collection","Kaiparowits Plateau","gp_mid",-74.05,48.67,"101","US","FED","","","bed","","Kaiparowits","7","bottom to top","",NA,"","said to be early Campanian","","","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","bulk,sieve,field collection","","","","","","","","most mammals from V11 (near Henrieville, Garfield County) and V8 (Garfield County); V2 is near Death Ridge, Garfield County; UMNH VP Locality 77 is mentioned by Eaton 1999a and is in Bryce Canyon National Park\r\nsee also Eaton et al. 1999\r\nmarsupials of Cifelli 1990b replace the following: Alphadon sp. forms ""A,"" ""B,"" and ""C""; two additional peradectids ""A"" and ""B""; Stagodontidae indet.","brackish,freshwater,terrestrial",NA,"actively mobile","amphibious","","carnivore","","","","phosphatic","","",NA,"Wahweap","","","","","","","","","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","J. D. Gardner. 2000. Albanerpetontid amphibians from the Upper Cretaceous (Campanian and Maastrichtian) of North America. Geodiversitas 22(3):349-388",83.5,70.6,8580,2,"SC.4",80.75,68.89,NA,-81.6358,45.2906,11708,1,-111.349998,37.599998,"Non-singleton"
"1178",75845,"Wahweap",706653,"occ",NA,"","Symmetrodontoides foxi","species",51938,"","Symmetrodontoides foxi",NA,"species",51938,"Early Campanian","",81,76.5,"Cifelli and Gordon",1999,1220,"Chordata","Mammalia","NO_ORDER_SPECIFIED","Spalacotheriidae","Symmetrodontoides",NA,NA,1,"specimens",-111.349998,37.599998,"OMNH 23358","Wahweap Formation, OMNH V16",NA,"","US","Utah","Garfield and Kane","based on political unit","1","small collection","Kaiparowits Plateau","gp_mid",-74.05,48.67,"101","US","FED","","","bed","","Kaiparowits","7","bottom to top","",NA,"","said to be early Campanian","","","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","bulk,sieve,field collection","","","","","","","","most mammals from V11 (near Henrieville, Garfield County) and V8 (Garfield County); V2 is near Death Ridge, Garfield County; UMNH VP Locality 77 is mentioned by Eaton 1999a and is in Bryce Canyon National Park\r\nsee also Eaton et al. 1999\r\nmarsupials of Cifelli 1990b replace the following: Alphadon sp. forms ""A,"" ""B,"" and ""C""; two additional peradectids ""A"" and ""B""; Stagodontidae indet.","terrestrial",NA,"actively mobile","","","insectivore","","","","phosphatic","","",NA,"Wahweap","","","","","","","","","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","R. L. Cifelli and C. L. Gordon. 1999. Symmetrodonts from the Late Cretaceous of southern Utah and distribution of archaic mammals in the Cretaceous of North America. Brigham Young University Geology Studies 44:1-15",83.5,70.6,8515,2,"SC.4",80.75,68.89,NA,-81.6358,45.2906,11708,1,-111.349998,37.599998,"Non-singleton"
"1179",75851,"Wahweap",706638,"occ",19983,"","Varalphadon wahweapensis","species",52631,"","Varalphadon wahweapensis",NA,"species",50933,"Early Campanian","",81,76.5,"Johanson",1996,2036,"Chordata","Mammalia","NO_ORDER_SPECIFIED","Alphadontidae","Varalphadon",NA,NA,1,"specimens",-111.349998,37.599998,"OMNH 20968","Wahweap Formation, OMNH V49",NA,"","US","Utah","Garfield and Kane","based on political unit","1","small collection","Kaiparowits Plateau","gp_mid",-74.05,48.67,"101","US","FED","","","bed","","","","","",NA,"","lower-middle part of fm.","","","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","",NA,"","body","","","","","","","","","","","","","general faunal/floral","bulk,sieve,field collection","","","","","","","","","terrestrial",NA,"actively mobile","","","omnivore","viviparous","","","phosphatic","","",NA,"Wahweap","","","","","","","","","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","Z. Johanson. 1996. Revision of the Late Cretaceous North American marsupial genus Alphadon. Palaeontographica Abteilung A 242:127-184",83.5,70.6,8561,2,"SC.4",80.75,68.89,NA,-81.6358,45.2906,11708,1,-111.349998,37.599998,"Non-singleton"
"1180",78054,"Menefee",726432,"occ",NA,"IF","Caririchnium leonardii","species",88804,"recombined as","Hadrosauropodus leonardii",NA,"species",88804,"Early Campanian","",83.59,78.22,"Lucas and Hunt",2006,26324,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Iguanodontipodidae","Hadrosauropodus",NA,NA,1,"specimens",-107.654602,35.5,"Tracks","Lee Ranch Mine Tracksite (NMMNH loc. 6678)",NA,"","US","New Mexico","Cibola","stated in text","2","small collection","The tracksite is NMMNH locality 6678 in the SE1/4 NE1/4 sec 26, T15N, R8W.","gp_mid",NA,NA,"coordinates not computable using this model","US","","Mesaverde","Cleary Coal","bed","","","","","",NA,"","""The track-bearing horizon is stratigraphically low in the Menefee Formation.""","","coal","","","","","sandstone","","","","Y","terrestrial indet.","","","macrofossils","","","","","",NA,"","mold/impression,trace","medium","autochthonous","snapshot","","","life position","common","","","","","","taphonomic","selective quarrying,surface (in situ),observed (not collected)","NMMNH","","1 specimens","","","2003","Tracks destroyed prior to collecting, and now recorded only as photographs.","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Menefee","Mesaverde","Cleary Coal","","coal","","","","","sandstone","","","","Y","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","S. G. Lucas and A. P. Hunt. 2006. Dinosaur tracks from the Upper Cretaceous Menefee Formation, west-central New Mexico.  In S. G. Lucas & R. M. Sullivan (ed.), Late Cretaceous Vertebrates from the Western Interior. New Mexico Museum of Natural History and Science Bulletin. Albuquerque: New Mexico Museum of Natural History and Science. 35:79-81",83.5,70.6,7034,1,"SC.4",80.75,100,NA,-78.4473,42.4723,12545,1,-107.654602,35.5,"Singleton"
"1181",80023,"Iron Springs",747152,"occ",NA,"","Hadrosauridae indet.","family",38755,"","Hadrosauridae",NA,"family",38755,"Late Santonian","Early Campanian",83.59,80,"Milner et al.",2006,26904,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","",NA,NA,1,"individuals",-113.763336,37.28611,"hips, hindlimbs, tail","Gunlock hadrosaur",NA,"","US","Utah","Gunlock","based on nearby landmark","seconds","small collection","on private land in Gunlock, UT","gp_mid",-76.65,48.7,"101","US","FED","","","bed","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","snapshot","","dispersed","","","","","","","","general faunal/floral","field collection","","","","","","1997","""Unfortunately, the site was poorly excavated, and all the bones are now unaccounted for.""","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Iron Springs","","","","not reported","","","","","","","","","","Campanian","-","Campanian","Campanian","Campanian, Maastrichtian","A. R. C. Milner, G. C. Vice, and J. D. Harris, M. G. Lockley. 2006. Dinosaur tracks from the Upper Cretaceous Iron Springs Formation, Iron County, Utah.  In S. G. Lucas and R. M. Sullivan (eds.), Late Cretaceous Vertebrates from the Western Interior. New Mexico Museum of Natural History and Science Bulletin 35:105-113",85.8,70.6,4667,1,"SC.4",80.75,100,"Hadrosauridae",-83.0071,44.8438,11869,1,-113.763336,37.28611,"Singleton"
"1182",80026,"Iron Springs",747185,"occ",NA,"","Ornithopoda indet.","unranked clade",38713,"","Ornithopoda",NA,"unranked clade",38713,"Late Santonian","Early Campanian",83.59,80,"Milner et al.",2006,26904,"Chordata","Ornithischia","","","",NA,NA,1,"individuals",-112.749435,37.909042,"2 overlapping tracks; PG04-2.1","Little Creek Canyon tracksite",NA,"Parowan Gap","US","Utah","Iron","estimated from map","6","small collection","at the mouth of Little Creek Canyon, N of Paragonah, ENE of Parowan Gap across Parowan Valley in the Jurricane Cliffs","gp_mid",-75.2,49.05,"101","US","FED","","","bed","","","","","",NA,"","","","not reported","bioturbation","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","mold/impression,trace","medium","autochthonous","snapshot","","dispersed","life position","","","","","","","general faunal/floral","surface (in situ),observed (not collected)","","","","","S. Heath","","","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Iron Springs","","","","not reported","bioturbation","","","","","","","","","Campanian","-","Campanian","Campanian","Campanian, Maastrichtian","A. R. C. Milner, G. C. Vice, and J. D. Harris, M. G. Lockley. 2006. Dinosaur tracks from the Upper Cretaceous Iron Springs Formation, Iron County, Utah.  In S. G. Lucas and R. M. Sullivan (eds.), Late Cretaceous Vertebrates from the Western Interior. New Mexico Museum of Natural History and Science Bulletin 35:105-113",85.8,70.6,4670,1,"SC.4",80.75,100,NA,-83.042,45.8832,11705,1,-112.749435,37.909042,"Non-singleton"
