"","collection_no","formation","occurrence_no","record_type","reid_no","flags","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc2","protected","stratgroup","member","stratscale","zone","localsection","localbed","localorder","regionalsection","regionalbed","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","formation3","stratgroup4","member5","lithdescript6","lithology17","lithadj18","lithification19","minor_lithology110","fossilsfrom111","lithology212","lithadj213","lithification214","minor_lithology215","fossilsfrom216","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","old_max_ma","old_min_ma","id","n_bins","bin_assignment","bin_midpoint","overlap_percentage","Target","plng","plat","cells","layer","data.lng","data.lat","Coll_count"
"120",45733,"Horseshoe Canyon",1373085,"occ",NA,"","Trachodontidae indet.","family",52931,"subjective synonym of","Hadrosauridae",NA,"family",38755,"Early Maastrichtian","",74,67.696,"Lambe",1917,62882,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","",NA,NA,1,"individuals",-112.934799,51.630001,"Field No. 12; found assoc. w/No. 11","8 miles southwest of Morrin (90 ft level) [NMC]",NA,"Red Deer River","CA","Alberta","","stated in text","2","small collection","Sec 5 (Lambe lists sec. 3), T31, R21, W of 4th meridian; 90 ft above Red Deer River, 8 miles SW of Morrin, opposite Neil's ranch house on the river","gp_mid",NA,NA,"coordinates not computable using this model","CA","","Edmonton","Horsethief","bed","","","","","",NA,"","8-9 coal","""a tenacious fine-grained sandstone""","sandstone","fine","lithified","","Y","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","good","","snapshot","","dispersed","","","","occasional","","","","taxonomic","selective quarrying,mechanical,field collection","GSC","","","","G. F. Sternberg","09-Sep-16","Lambe lists 11 Sept. 1916","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Horseshoe Canyon","Edmonton","Horsethief","""a tenacious fine-grained sandstone""","sandstone","fine","lithified","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","L. M. Lambe. 1917. Report of the vertebrate palaeontologist. Summary Report of the Geological Survey Department of Mines for the Calendar Year 1916 1684:288-295",70.6,66,4604,2,"SC.2",69.75,68.27,"Hadrosauridae",-83.3909,59.664,7057,1,-112.934799,51.630001,"Non-singleton"
"121",45733,"Horseshoe Canyon",463382,"occ",33810,"","n. gen. Anodontosaurus n. sp. lambei","species",63440,"","Anodontosaurus lambei",NA,"species",63440,"Early Maastrichtian","",74,67.696,"Sternberg",1929,12107,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ankylosauridae","Anodontosaurus",NA,NA,1,"individuals",-112.934799,51.630001,"""armored dinosaur""; Field No. 11","8 miles southwest of Morrin (90 ft level) [NMC]",NA,"Red Deer River","CA","Alberta","","stated in text","2","small collection","Sec 5 (Lambe lists sec. 3), T31, R21, W of 4th meridian; 90 ft above Red Deer River, 8 miles SW of Morrin, opposite Neil's ranch house on the river","gp_mid",NA,NA,"coordinates not computable using this model","CA","","Edmonton","Horsethief","bed","","","","","",NA,"","8-9 coal","""a tenacious fine-grained sandstone""","sandstone","fine","lithified","","Y","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","good","","snapshot","","dispersed","","","","occasional","","","","taxonomic","selective quarrying,mechanical,field collection","GSC","","","","G. F. Sternberg","09-Sep-16","Lambe lists 11 Sept. 1916","","terrestrial",NA,"actively mobile","ground dwelling, gregarious","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Horseshoe Canyon","Edmonton","Horsethief","""a tenacious fine-grained sandstone""","sandstone","fine","lithified","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","C. M. Sternberg. 1929. A toothless armoured dinosaur from the Upper Cretaceous of Alberta. Canada Department of Mines Geological Survey Bulletin (Geological Series) 54(49):28-33",70.6,66,4658,2,"SC.2",69.75,68.27,NA,-83.3909,59.664,7057,1,-112.934799,51.630001,"Non-singleton"
"122",45752,"Horseshoe Canyon",463389,"occ",NA,"I","n. gen. Ornithomimipus n. sp. angustus","species",63445,"","Ornithomimipus angustus",NA,"species",63445,"Late Campanian","Early Maastrichtian",74,67.696,"Sternberg",1926,12111,"Chordata","Saurischia","NO_ORDER_SPECIFIED","Ornithomimipodidae","Ornithomimipus",NA,NA,4,"specimens",-112.946602,51.8046,"CMN 8513","Rumsey tracksite",NA,"","CA","Alberta","","stated in text","4","small collection","NE 1/4, Sec/ 6, T33, R21, W of 4th meridian; 110 feet above river level, along Red Deer River, SW of Rumsey, Alberta","gp_mid",NA,NA,"coordinates not computable using this model","CA","","Edmonton","","bed","","","","","",NA,"","","""The tracks were made in a stiff mud...this mud was then covered with a medium-grained sand which filled the impressions...This has since become solidifed, in certain areas, due to the concentration of calcareous cement.""","mudstone","","","","Y","sandstone","medium","","calcareous","Y","terrestrial indet.","","","macrofossils","","","","","",NA,"","trace","medium","autochthonous","snapshot","","dispersed","life position","","","","","","","taxonomic","surface (in situ),mechanical,field collection,observed (not collected)","GSC","","","","Sternberg","1926","","","terrestrial",NA,"actively mobile","","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Horseshoe Canyon","Edmonton","","""The tracks were made in a stiff mud...this mud was then covered with a medium-grained sand which filled the impressions...This has since become solidifed, in certain areas, due to the concentration of calcareous cement.""","mudstone","","","","Y","sandstone","medium","","calcareous","Y","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","C. M. Sternberg. 1926. Dinosaur tracks from the Edmonton Formation of Alberta. Canada Department of Mines Geological Survey Bulletin (Geological Series) 44(46):85-87",83.5,66,4638,2,"SC.2",69.75,68.27,NA,-83.2964,59.8321,7057,1,-112.946602,51.8046,"Non-singleton"
"123",46120,"Laramie",465695,"occ",NA,"","Amphibia indet.","unranked clade",36319,"","Amphibia",NA,"unranked clade",36319,"Late Maastrichtian","",69.269,68.369,"Hatcher et al.",1907,12304,"Chordata","Osteichthyes","","","",NA,NA,NA,"",-105.394447,42.584442,"","Hatcher Springs, Johnson Brothers' ranch",NA,"Trachodon longiceps type","US","Wyoming","Converse","based on nearby landmark","seconds","outcrop","150 yds below Triceratops horridus type site, just below mouth of tributary from N, directly opposite Johnson Brothers' sheep ranch buildings, near ""Hatcher Springs"", on S side of canyon which enters Buck Creek from W, Converse Co., WY","gp_mid",NA,NA,"coordinates not computable using this model","US","","","","bed","","","","","",NA,"","same stratum as Triceratops horridus type","""soft, light-colored sandstone...heavily bedded, yellow.""","sandstone","""cross stratification"",yellow","poorly lithified","","Y","""shale""","","","","","fluvial-lacustrine indet.","","","macrofossils,mesofossils","none","none","","","",NA,"","body","","","","","concentrated","","","","","","","","taxonomic","selective quarrying,surface (in situ),mechanical,field collection","YPM","","","","J. B. Hatcher","1889","","","brackish,freshwater,terrestrial",NA,"actively mobile","","","","dispersal=water","","","phosphatic","","",NA,"Laramie","","","""soft, light-colored sandstone...heavily bedded, yellow.""","sandstone","""cross stratification"",yellow","poorly lithified","","Y","""shale""","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. B. Hatcher, O. C. Marsh, and R. S. Lull. 1907. The Ceratopsia. Monographs of the United States Geological Survey 49:1-198",70.6,66,6914,1,"SC.2",69.75,100,NA,-79.4751,49.5228,10060,1,-105.394447,42.584442,"Non-singleton"
"124",46120,"Laramie",465692,"occ",NA,"","Trachodon n. sp. longiceps","species",52924,"subjective synonym of","Edmontosaurus annectens",NA,"species",54239,"Late Maastrichtian","",69.269,68.369,"Hatcher et al.",1907,12304,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Edmontosaurus",NA,NA,1,"individuals",-105.394447,42.584442,"","Hatcher Springs, Johnson Brothers' ranch",NA,"Trachodon longiceps type","US","Wyoming","Converse","based on nearby landmark","seconds","outcrop","150 yds below Triceratops horridus type site, just below mouth of tributary from N, directly opposite Johnson Brothers' sheep ranch buildings, near ""Hatcher Springs"", on S side of canyon which enters Buck Creek from W, Converse Co., WY","gp_mid",NA,NA,"coordinates not computable using this model","US","","","","bed","","","","","",NA,"","same stratum as Triceratops horridus type","""soft, light-colored sandstone...heavily bedded, yellow.""","sandstone","""cross stratification"",yellow","poorly lithified","","Y","""shale""","","","","","fluvial-lacustrine indet.","","","macrofossils,mesofossils","none","none","","","",NA,"","body","","","","","concentrated","","","","","","","","taxonomic","selective quarrying,surface (in situ),mechanical,field collection","YPM","","","","J. B. Hatcher","1889","","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Laramie","","","""soft, light-colored sandstone...heavily bedded, yellow.""","sandstone","""cross stratification"",yellow","poorly lithified","","Y","""shale""","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. B. Hatcher, O. C. Marsh, and R. S. Lull. 1907. The Ceratopsia. Monographs of the United States Geological Survey 49:1-198",70.6,66,6931,1,"SC.2",69.75,100,"Hadrosauridae",-79.4751,49.5228,10060,1,-105.394447,42.584442,"Non-singleton"
"125",46120,"Laramie",465694,"occ",NA,"","Reptilia indet.","class",36322,"","Reptilia",NA,"class",36322,"Late Maastrichtian","",69.269,68.369,"Hatcher et al.",1907,12304,"Chordata","Reptilia","","","",NA,NA,NA,"",-105.394447,42.584442,"","Hatcher Springs, Johnson Brothers' ranch",NA,"Trachodon longiceps type","US","Wyoming","Converse","based on nearby landmark","seconds","outcrop","150 yds below Triceratops horridus type site, just below mouth of tributary from N, directly opposite Johnson Brothers' sheep ranch buildings, near ""Hatcher Springs"", on S side of canyon which enters Buck Creek from W, Converse Co., WY","gp_mid",NA,NA,"coordinates not computable using this model","US","","","","bed","","","","","",NA,"","same stratum as Triceratops horridus type","""soft, light-colored sandstone...heavily bedded, yellow.""","sandstone","""cross stratification"",yellow","poorly lithified","","Y","""shale""","","","","","fluvial-lacustrine indet.","","","macrofossils,mesofossils","none","none","","","",NA,"","body","","","","","concentrated","","","","","","","","taxonomic","selective quarrying,surface (in situ),mechanical,field collection","YPM","","","","J. B. Hatcher","1889","","","terrestrial",NA,"actively mobile","","","","","","","phosphatic","","",NA,"Laramie","","","""soft, light-colored sandstone...heavily bedded, yellow.""","sandstone","""cross stratification"",yellow","poorly lithified","","Y","""shale""","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. B. Hatcher, O. C. Marsh, and R. S. Lull. 1907. The Ceratopsia. Monographs of the United States Geological Survey 49:1-198",70.6,66,6925,1,"SC.2",69.75,100,NA,-79.4751,49.5228,10060,1,-105.394447,42.584442,"Non-singleton"
"126",46120,"Laramie",465693,"occ",NA,"","Mammalia indet.","class",36651,"","Mammalia",NA,"class",36651,"Late Maastrichtian","",69.269,68.369,"Hatcher et al.",1907,12304,"Chordata","Mammalia","","","",NA,NA,NA,"",-105.394447,42.584442,"""Laramie mammals""","Hatcher Springs, Johnson Brothers' ranch",NA,"Trachodon longiceps type","US","Wyoming","Converse","based on nearby landmark","seconds","outcrop","150 yds below Triceratops horridus type site, just below mouth of tributary from N, directly opposite Johnson Brothers' sheep ranch buildings, near ""Hatcher Springs"", on S side of canyon which enters Buck Creek from W, Converse Co., WY","gp_mid",NA,NA,"coordinates not computable using this model","US","","","","bed","","","","","",NA,"","same stratum as Triceratops horridus type","""soft, light-colored sandstone...heavily bedded, yellow.""","sandstone","""cross stratification"",yellow","poorly lithified","","Y","""shale""","","","","","fluvial-lacustrine indet.","","","macrofossils,mesofossils","none","none","","","",NA,"","body","","","","","concentrated","","","","","","","","taxonomic","selective quarrying,surface (in situ),mechanical,field collection","YPM","","","","J. B. Hatcher","1889","","","terrestrial",NA,"actively mobile","","","insectivore","","","See Jenkins, Jr. and Parrington (1976)\r\nWhatley and Carrano set this to scansorial insectivore oviparous and I am unsetting it because it causes all sorts of bizarre problems; individual orders and families should be set instead","phosphatic","","",NA,"Laramie","","","""soft, light-colored sandstone...heavily bedded, yellow.""","sandstone","""cross stratification"",yellow","poorly lithified","","Y","""shale""","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. B. Hatcher, O. C. Marsh, and R. S. Lull. 1907. The Ceratopsia. Monographs of the United States Geological Survey 49:1-198",70.6,66,6860,1,"SC.2",69.75,100,NA,-79.4751,49.5228,10060,1,-105.394447,42.584442,"Non-singleton"
"127",46125,"Laramie",465707,"occ",NA,"","Reptilia indet.","class",36322,"","Reptilia",NA,"class",36322,"Late Maastrichtian","",69.269,68.369,"Hatcher et al.",1907,12304,"Chordata","Reptilia","","","",NA,NA,NA,"",-105.394447,42.584442,"","Johnson Brothers' ranch",NA,"","US","Wyoming","Converse","based on nearby landmark","seconds","small collection","0.5 miles SW of other Hatcher site on Johnson Brothers' sheep ranch, on crest of ridge that forms the watershed between this and next tributary to S, emptying into Buck Creek from W, near ""Hatchers Springs""","gp_mid",NA,NA,"coordinates not computable using this model","US","","","","bed","","","","","",NA,"","about 80 feet higher than other Hatcher site on this ranch","","sandstone","yellow","poorly lithified","","Y","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","",NA,"","body","","","","","concentrated","","","","","","","","general faunal/floral","surface (in situ),field collection","","","","","J. B. Hatcher","","","","terrestrial",NA,"actively mobile","","","","","","","phosphatic","","",NA,"Laramie","","","","sandstone","yellow","poorly lithified","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. B. Hatcher, O. C. Marsh, and R. S. Lull. 1907. The Ceratopsia. Monographs of the United States Geological Survey 49:1-198",70.6,66,6906,1,"SC.2",69.75,100,NA,-79.4751,49.5228,10060,1,-105.394447,42.584442,"Non-singleton"
"128",46125,"Laramie",465704,"occ",NA,"","Trachodon sp.","genus",52925,"nomen dubium","Hadrosauridae",NA,"family",38755,"Late Maastrichtian","",69.269,68.369,"Hatcher et al.",1907,12304,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","",NA,NA,NA,"",-105.394447,42.584442,"","Johnson Brothers' ranch",NA,"","US","Wyoming","Converse","based on nearby landmark","seconds","small collection","0.5 miles SW of other Hatcher site on Johnson Brothers' sheep ranch, on crest of ridge that forms the watershed between this and next tributary to S, emptying into Buck Creek from W, near ""Hatchers Springs""","gp_mid",NA,NA,"coordinates not computable using this model","US","","","","bed","","","","","",NA,"","about 80 feet higher than other Hatcher site on this ranch","","sandstone","yellow","poorly lithified","","Y","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","",NA,"","body","","","","","concentrated","","","","","","","","general faunal/floral","surface (in situ),field collection","","","","","J. B. Hatcher","","","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Laramie","","","","sandstone","yellow","poorly lithified","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. B. Hatcher, O. C. Marsh, and R. S. Lull. 1907. The Ceratopsia. Monographs of the United States Geological Survey 49:1-198",70.6,66,6873,1,"SC.2",69.75,100,"Hadrosauridae",-79.4751,49.5228,10060,1,-105.394447,42.584442,"Non-singleton"
"129",46125,"Laramie",465705,"occ",NA,"","Mammalia indet.","class",36651,"","Mammalia",NA,"class",36651,"Late Maastrichtian","",69.269,68.369,"Hatcher et al.",1907,12304,"Chordata","Mammalia","","","",NA,NA,NA,"",-105.394447,42.584442,"","Johnson Brothers' ranch",NA,"","US","Wyoming","Converse","based on nearby landmark","seconds","small collection","0.5 miles SW of other Hatcher site on Johnson Brothers' sheep ranch, on crest of ridge that forms the watershed between this and next tributary to S, emptying into Buck Creek from W, near ""Hatchers Springs""","gp_mid",NA,NA,"coordinates not computable using this model","US","","","","bed","","","","","",NA,"","about 80 feet higher than other Hatcher site on this ranch","","sandstone","yellow","poorly lithified","","Y","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","",NA,"","body","","","","","concentrated","","","","","","","","general faunal/floral","surface (in situ),field collection","","","","","J. B. Hatcher","","","","terrestrial",NA,"actively mobile","","","insectivore","","","See Jenkins, Jr. and Parrington (1976)\r\nWhatley and Carrano set this to scansorial insectivore oviparous and I am unsetting it because it causes all sorts of bizarre problems; individual orders and families should be set instead","phosphatic","","",NA,"Laramie","","","","sandstone","yellow","poorly lithified","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. B. Hatcher, O. C. Marsh, and R. S. Lull. 1907. The Ceratopsia. Monographs of the United States Geological Survey 49:1-198",70.6,66,6862,1,"SC.2",69.75,100,NA,-79.4751,49.5228,10060,1,-105.394447,42.584442,"Non-singleton"
